thread_id,start,end,minutes_seconds,duration
449,18:05.1,07-02-2022 16:18:05.19,18:05.186,68
450,18:05.2,07-02-2022 16:18:05.25,18:05.252,66
451,18:05.3,07-02-2022 16:18:05.32,18:05.319,66
452,18:05.3,07-02-2022 16:18:05.39,18:05.386,67
453,18:05.4,07-02-2022 16:18:05.45,18:05.453,67
454,18:05.5,07-02-2022 16:18:05.52,18:05.519,66
455,18:05.5,07-02-2022 16:18:05.59,18:05.588,69
456,18:05.6,07-02-2022 16:18:05.66,18:05.656,68
457,18:05.7,07-02-2022 16:18:05.72,18:05.724,68
458,18:05.7,07-02-2022 16:18:05.79,18:05.792,68
459,18:05.8,07-02-2022 16:18:05.86,18:05.859,67
460,18:05.9,07-02-2022 16:18:05.93,18:05.926,67
461,18:05.9,07-02-2022 16:18:05.99,18:05.994,68
462,18:06.0,07-02-2022 16:18:06.06,18:06.062,68
463,18:06.1,07-02-2022 16:18:06.13,18:06.131,69
464,18:06.1,07-02-2022 16:18:06.20,18:06.199,68
465,18:06.2,07-02-2022 16:18:06.27,18:06.267,68
466,18:06.3,07-02-2022 16:18:06.33,18:06.334,67
467,18:06.3,07-02-2022 16:18:06.40,18:06.402,68
468,18:06.4,07-02-2022 16:18:06.47,18:06.471,69
469,18:06.5,07-02-2022 16:18:06.54,18:06.537,66
470,18:06.5,07-02-2022 16:18:06.61,18:06.607,70
471,18:06.6,07-02-2022 16:18:06.67,18:06.674,67
472,18:06.7,07-02-2022 16:18:06.74,18:06.740,66
473,18:06.7,07-02-2022 16:18:06.81,18:06.807,67
474,18:06.8,07-02-2022 16:18:06.87,18:06.874,67
475,18:06.9,07-02-2022 16:18:06.94,18:06.941,67
476,18:06.9,07-02-2022 16:18:07.01,18:07.007,66
477,18:07.0,07-02-2022 16:18:07.08,18:07.075,68
478,18:07.1,07-02-2022 16:18:07.14,18:07.143,68
479,18:07.1,07-02-2022 16:18:07.21,18:07.212,69
480,18:07.2,07-02-2022 16:18:07.28,18:07.282,70
481,18:07.3,07-02-2022 16:18:07.35,18:07.351,69
482,18:07.4,07-02-2022 16:18:07.42,18:07.420,69
483,18:07.4,07-02-2022 16:18:07.49,18:07.487,67
484,18:07.5,07-02-2022 16:18:07.56,18:07.555,68
485,18:07.6,07-02-2022 16:18:07.62,18:07.624,69
486,18:07.6,07-02-2022 16:18:07.69,18:07.692,68
487,18:07.7,07-02-2022 16:18:07.76,18:07.759,67
488,18:07.8,07-02-2022 16:18:07.83,18:07.828,69
489,18:07.8,07-02-2022 16:18:07.89,18:07.894,66
490,18:07.9,07-02-2022 16:18:07.96,18:07.963,69
491,18:08.0,07-02-2022 16:18:08.03,18:08.030,67
492,18:08.0,07-02-2022 16:18:08.10,18:08.097,67
493,18:08.1,07-02-2022 16:18:08.17,18:08.166,69
494,18:08.2,07-02-2022 16:18:08.23,18:08.232,66
495,18:08.2,07-02-2022 16:18:08.30,18:08.302,70
496,18:08.3,07-02-2022 16:18:08.37,18:08.370,68
497,18:08.4,07-02-2022 16:18:08.44,18:08.436,66
498,18:08.4,07-02-2022 16:18:08.50,18:08.504,68
499,18:08.5,07-02-2022 16:18:08.57,18:08.571,67
500,18:08.6,07-02-2022 16:18:08.71,18:08.708,137
501,18:08.7,07-02-2022 16:18:08.77,18:08.774,65
502,18:08.8,07-02-2022 16:18:08.85,18:08.846,72
503,18:08.8,07-02-2022 16:18:08.91,18:08.913,67
504,18:08.9,07-02-2022 16:18:08.98,18:08.981,68
505,18:09.0,07-02-2022 16:18:09.05,18:09.051,70
506,18:09.1,07-02-2022 16:18:09.12,18:09.120,69
507,18:09.1,07-02-2022 16:18:09.19,18:09.190,70
508,18:09.2,07-02-2022 16:18:09.26,18:09.257,67
509,18:09.3,07-02-2022 16:18:09.33,18:09.327,70
510,18:09.3,07-02-2022 16:18:09.40,18:09.395,68
511,18:09.4,07-02-2022 16:18:09.46,18:09.463,68
512,18:09.5,07-02-2022 16:18:09.53,18:09.533,70
513,18:09.5,07-02-2022 16:18:09.60,18:09.603,70
514,18:09.6,07-02-2022 16:18:09.67,18:09.670,67
515,18:09.7,07-02-2022 16:18:09.74,18:09.738,67
516,18:09.7,07-02-2022 16:18:09.81,18:09.810,72
517,18:09.8,07-02-2022 16:18:09.88,18:09.877,67
518,18:09.9,07-02-2022 16:18:09.95,18:09.946,69
519,18:09.9,07-02-2022 16:18:10.01,18:10.013,67
520,18:10.0,07-02-2022 16:18:10.08,18:10.083,70
521,18:10.1,07-02-2022 16:18:10.15,18:10.153,70
522,18:10.2,07-02-2022 16:18:10.22,18:10.223,70
523,18:10.2,07-02-2022 16:18:10.29,18:10.291,68
524,18:10.3,07-02-2022 16:18:10.36,18:10.359,68
525,18:10.4,07-02-2022 16:18:10.43,18:10.429,70
526,18:10.4,07-02-2022 16:18:10.50,18:10.498,69
527,18:10.5,07-02-2022 16:18:10.57,18:10.566,68
528,18:10.6,07-02-2022 16:18:10.63,18:10.633,67
529,18:10.6,07-02-2022 16:18:10.70,18:10.703,70
530,18:10.7,07-02-2022 16:18:10.77,18:10.772,69
531,18:10.8,07-02-2022 16:18:10.84,18:10.840,68
532,18:10.8,07-02-2022 16:18:10.91,18:10.909,68
533,18:10.9,07-02-2022 16:18:10.98,18:10.977,68
534,18:11.0,07-02-2022 16:18:11.05,18:11.046,69
535,18:11.0,07-02-2022 16:18:11.11,18:11.114,68
536,18:11.1,07-02-2022 16:18:11.18,18:11.182,68
537,18:11.2,07-02-2022 16:18:11.25,18:11.249,67
538,18:11.2,07-02-2022 16:18:11.32,18:11.317,68
539,18:11.3,07-02-2022 16:18:11.38,18:11.384,67
540,18:11.4,07-02-2022 16:18:11.45,18:11.453,69
541,18:11.5,07-02-2022 16:18:11.52,18:11.523,70
542,18:11.5,07-02-2022 16:18:11.59,18:11.590,67
543,18:11.6,07-02-2022 16:18:11.66,18:11.658,68
544,18:11.7,07-02-2022 16:18:11.73,18:11.725,67
545,18:11.7,07-02-2022 16:18:11.79,18:11.793,68
546,18:11.8,07-02-2022 16:18:11.86,18:11.861,68
547,18:11.9,07-02-2022 16:18:11.93,18:11.929,68
548,18:11.9,07-02-2022 16:18:12.00,18:11.996,67
549,18:12.0,07-02-2022 16:18:12.06,18:12.064,68
550,18:12.1,07-02-2022 16:18:12.13,18:12.133,69
551,18:12.1,07-02-2022 16:18:12.20,18:12.201,68
552,18:12.2,07-02-2022 16:18:12.27,18:12.271,70
553,18:12.3,07-02-2022 16:18:12.34,18:12.342,71
554,18:12.3,07-02-2022 16:18:12.41,18:12.409,67
555,18:12.4,07-02-2022 16:18:12.48,18:12.477,68
556,18:12.5,07-02-2022 16:18:12.55,18:12.547,70
557,18:12.5,07-02-2022 16:18:12.61,18:12.615,68
558,18:12.6,07-02-2022 16:18:12.68,18:12.683,68
559,18:12.7,07-02-2022 16:18:12.75,18:12.752,69
560,18:12.8,07-02-2022 16:18:12.82,18:12.821,69
561,18:12.8,07-02-2022 16:18:12.89,18:12.888,67
562,18:12.9,07-02-2022 16:18:12.96,18:12.957,69
563,18:13.0,07-02-2022 16:18:13.03,18:13.025,68
564,18:13.0,07-02-2022 16:18:13.09,18:13.091,66
565,18:13.1,07-02-2022 16:18:13.16,18:13.160,69
566,18:13.2,07-02-2022 16:18:13.23,18:13.227,67
567,18:13.2,07-02-2022 16:18:13.30,18:13.295,68
568,18:13.3,07-02-2022 16:18:13.36,18:13.364,69
569,18:13.4,07-02-2022 16:18:13.43,18:13.433,69
570,18:13.4,07-02-2022 16:18:13.50,18:13.502,69
571,18:13.5,07-02-2022 16:18:13.57,18:13.570,68
572,18:13.6,07-02-2022 16:18:13.64,18:13.638,68
573,18:13.6,07-02-2022 16:18:13.71,18:13.707,69
574,18:13.7,07-02-2022 16:18:13.78,18:13.777,69
575,18:13.8,07-02-2022 16:18:13.84,18:13.844,67
576,18:13.8,07-02-2022 16:18:13.91,18:13.914,70
577,18:13.9,07-02-2022 16:18:13.98,18:13.983,69
578,18:14.0,07-02-2022 16:18:14.05,18:14.052,69
579,18:14.1,07-02-2022 16:18:14.12,18:14.120,68
580,18:14.1,07-02-2022 16:18:14.19,18:14.189,69
581,18:14.2,07-02-2022 16:18:14.26,18:14.257,68
582,18:14.3,07-02-2022 16:18:14.33,18:14.325,68
583,18:14.3,07-02-2022 16:18:14.39,18:14.394,68
584,18:14.4,07-02-2022 16:18:14.46,18:14.463,69
585,18:14.5,07-02-2022 16:18:14.53,18:14.531,68
586,18:14.5,07-02-2022 16:18:14.60,18:14.600,69
587,18:14.6,07-02-2022 16:18:14.67,18:14.669,69
588,18:14.7,07-02-2022 16:18:14.74,18:14.738,69
589,18:14.7,07-02-2022 16:18:14.81,18:14.806,68
590,18:14.8,07-02-2022 16:18:14.87,18:14.874,68
591,18:14.9,07-02-2022 16:18:14.94,18:14.943,69
592,18:14.9,07-02-2022 16:18:15.01,18:15.011,68
593,18:15.0,07-02-2022 16:18:15.08,18:15.082,71
594,18:15.1,07-02-2022 16:18:15.15,18:15.150,68
595,18:15.1,07-02-2022 16:18:15.22,18:15.218,68
596,18:15.2,07-02-2022 16:18:15.29,18:15.286,68
597,18:15.3,07-02-2022 16:18:15.35,18:15.354,68
598,18:15.4,07-02-2022 16:18:15.42,18:15.423,69
599,18:15.4,07-02-2022 16:18:15.49,18:15.491,68
600,18:15.5,07-02-2022 16:18:15.63,18:15.631,140
601,18:15.6,07-02-2022 16:18:15.70,18:15.702,71
602,18:15.7,07-02-2022 16:18:15.77,18:15.774,72
603,18:15.8,07-02-2022 16:18:15.85,18:15.845,71
604,18:15.8,07-02-2022 16:18:15.92,18:15.916,71
605,18:15.9,07-02-2022 16:18:15.99,18:15.987,71
606,18:16.0,07-02-2022 16:18:16.06,18:16.057,70
607,18:16.1,07-02-2022 16:18:16.13,18:16.127,70
608,18:16.1,07-02-2022 16:18:16.20,18:16.198,71
609,18:16.2,07-02-2022 16:18:16.27,18:16.270,72
610,18:16.3,07-02-2022 16:18:16.37,18:16.369,99
611,18:16.4,07-02-2022 16:18:16.44,18:16.441,72
612,18:16.4,07-02-2022 16:18:16.51,18:16.511,70
613,18:16.5,07-02-2022 16:18:16.58,18:16.582,71
614,18:16.6,07-02-2022 16:18:16.65,18:16.653,71
615,18:16.7,07-02-2022 16:18:16.72,18:16.723,70
616,18:16.7,07-02-2022 16:18:16.79,18:16.794,71
617,18:16.8,07-02-2022 16:18:16.86,18:16.864,70
618,18:16.9,07-02-2022 16:18:16.94,18:16.937,73
619,18:16.9,07-02-2022 16:18:17.01,18:17.008,71
620,18:17.0,07-02-2022 16:18:17.08,18:17.079,71
621,18:17.1,07-02-2022 16:18:17.15,18:17.151,72
622,18:17.2,07-02-2022 16:18:17.22,18:17.220,69
623,18:17.2,07-02-2022 16:18:17.29,18:17.292,72
624,18:17.3,07-02-2022 16:18:17.36,18:17.365,73
625,18:17.4,07-02-2022 16:18:17.43,18:17.435,70
626,18:17.4,07-02-2022 16:18:17.51,18:17.508,72
627,18:17.5,07-02-2022 16:18:17.58,18:17.581,73
628,18:17.6,07-02-2022 16:18:17.66,18:17.655,74
629,18:17.7,07-02-2022 16:18:17.73,18:17.727,72
630,18:17.7,07-02-2022 16:18:17.80,18:17.798,71
631,18:17.8,07-02-2022 16:18:17.87,18:17.870,72
632,18:17.9,07-02-2022 16:18:17.95,18:17.945,75
633,18:17.9,07-02-2022 16:18:18.02,18:18.017,72
634,18:18.0,07-02-2022 16:18:18.09,18:18.091,74
635,18:18.1,07-02-2022 16:18:18.16,18:18.163,72
636,18:18.2,07-02-2022 16:18:18.24,18:18.236,73
637,18:18.2,07-02-2022 16:18:18.31,18:18.307,71
638,18:18.3,07-02-2022 16:18:18.38,18:18.378,71
639,18:18.4,07-02-2022 16:18:18.45,18:18.449,71
640,18:18.4,07-02-2022 16:18:18.52,18:18.520,71
641,18:18.5,07-02-2022 16:18:18.59,18:18.590,70
642,18:18.6,07-02-2022 16:18:18.66,18:18.660,70
643,18:18.7,07-02-2022 16:18:18.73,18:18.731,71
644,18:18.7,07-02-2022 16:18:18.80,18:18.802,70
645,18:18.8,07-02-2022 16:18:18.87,18:18.872,70
646,18:18.9,07-02-2022 16:18:18.95,18:18.946,74
647,18:18.9,07-02-2022 16:18:19.02,18:19.018,72
648,18:19.0,07-02-2022 16:18:19.09,18:19.090,72
649,18:19.1,07-02-2022 16:18:19.16,18:19.161,71
650,18:19.2,07-02-2022 16:18:19.23,18:19.231,70
651,18:19.2,07-02-2022 16:18:19.30,18:19.304,73
652,18:19.3,07-02-2022 16:18:19.37,18:19.374,70
653,18:19.4,07-02-2022 16:18:19.44,18:19.444,70
654,18:19.4,07-02-2022 16:18:19.52,18:19.515,70
655,18:19.5,07-02-2022 16:18:19.59,18:19.586,71
656,18:19.6,07-02-2022 16:18:19.66,18:19.657,71
657,18:19.7,07-02-2022 16:18:19.73,18:19.728,71
658,18:19.7,07-02-2022 16:18:19.80,18:19.798,70
659,18:19.8,07-02-2022 16:18:19.87,18:19.871,73
660,18:19.9,07-02-2022 16:18:19.94,18:19.942,71
661,18:19.9,07-02-2022 16:18:20.02,18:20.020,78
662,18:20.0,07-02-2022 16:18:20.09,18:20.090,70
663,18:20.1,07-02-2022 16:18:20.16,18:20.163,73
664,18:20.2,07-02-2022 16:18:20.23,18:20.233,70
665,18:20.2,07-02-2022 16:18:20.31,18:20.305,71
666,18:20.3,07-02-2022 16:18:20.38,18:20.378,73
667,18:20.4,07-02-2022 16:18:20.45,18:20.449,71
668,18:20.4,07-02-2022 16:18:20.52,18:20.522,73
669,18:20.5,07-02-2022 16:18:20.59,18:20.593,71
670,18:20.6,07-02-2022 16:18:20.67,18:20.665,72
671,18:20.7,07-02-2022 16:18:20.74,18:20.735,70
672,18:20.7,07-02-2022 16:18:20.81,18:20.807,72
673,18:20.8,07-02-2022 16:18:20.88,18:20.878,71
674,18:20.9,07-02-2022 16:18:20.95,18:20.948,70
675,18:20.9,07-02-2022 16:18:21.02,18:21.020,71
676,18:21.0,07-02-2022 16:18:21.09,18:21.091,71
677,18:21.1,07-02-2022 16:18:21.17,18:21.171,80
678,18:21.2,07-02-2022 16:18:21.24,18:21.242,71
679,18:21.2,07-02-2022 16:18:21.31,18:21.313,71
680,18:21.3,07-02-2022 16:18:21.38,18:21.383,70
681,18:21.4,07-02-2022 16:18:21.45,18:21.455,72
682,18:21.5,07-02-2022 16:18:21.53,18:21.526,71
683,18:21.5,07-02-2022 16:18:21.60,18:21.596,70
684,18:21.6,07-02-2022 16:18:21.67,18:21.666,70
685,18:21.7,07-02-2022 16:18:21.73,18:21.735,69
686,18:21.7,07-02-2022 16:18:21.81,18:21.809,74
687,18:21.8,07-02-2022 16:18:21.88,18:21.879,70
688,18:21.9,07-02-2022 16:18:21.95,18:21.948,69
689,18:21.9,07-02-2022 16:18:22.02,18:22.019,71
690,18:22.0,07-02-2022 16:18:22.09,18:22.089,70
691,18:22.1,07-02-2022 16:18:22.16,18:22.160,71
692,18:22.2,07-02-2022 16:18:22.23,18:22.230,70
693,18:22.2,07-02-2022 16:18:22.30,18:22.300,70
694,18:22.3,07-02-2022 16:18:22.37,18:22.371,71
695,18:22.4,07-02-2022 16:18:22.44,18:22.441,70
696,18:22.4,07-02-2022 16:18:22.51,18:22.512,71
697,18:22.5,07-02-2022 16:18:22.58,18:22.583,71
698,18:22.6,07-02-2022 16:18:22.65,18:22.653,70
699,18:22.7,07-02-2022 16:18:22.72,18:22.724,71
700,18:22.7,07-02-2022 16:18:22.86,18:22.860,136
701,18:22.9,07-02-2022 16:18:22.93,18:22.927,67
702,18:22.9,07-02-2022 16:18:23.00,18:22.995,68
703,18:23.0,07-02-2022 16:18:23.06,18:23.064,69
704,18:23.1,07-02-2022 16:18:23.13,18:23.134,70
705,18:23.1,07-02-2022 16:18:23.20,18:23.202,68
706,18:23.2,07-02-2022 16:18:23.27,18:23.269,67
707,18:23.3,07-02-2022 16:18:23.34,18:23.338,69
708,18:23.3,07-02-2022 16:18:23.40,18:23.404,66
709,18:23.4,07-02-2022 16:18:23.47,18:23.472,68
710,18:23.5,07-02-2022 16:18:23.54,18:23.539,67
711,18:23.5,07-02-2022 16:18:23.61,18:23.607,68
712,18:23.6,07-02-2022 16:18:23.67,18:23.674,67
713,18:23.7,07-02-2022 16:18:23.74,18:23.743,69
714,18:23.7,07-02-2022 16:18:23.81,18:23.810,67
715,18:23.8,07-02-2022 16:18:23.88,18:23.878,68
716,18:23.9,07-02-2022 16:18:23.95,18:23.946,68
717,18:23.9,07-02-2022 16:18:24.02,18:24.017,71
718,18:24.0,07-02-2022 16:18:24.09,18:24.086,69
719,18:24.1,07-02-2022 16:18:24.15,18:24.152,66
720,18:24.2,07-02-2022 16:18:24.22,18:24.223,71
721,18:24.2,07-02-2022 16:18:24.29,18:24.292,69
722,18:24.3,07-02-2022 16:18:24.36,18:24.361,69
723,18:24.4,07-02-2022 16:18:24.43,18:24.430,69
724,18:24.4,07-02-2022 16:18:24.50,18:24.497,67
725,18:24.5,07-02-2022 16:18:24.57,18:24.566,69
726,18:24.6,07-02-2022 16:18:24.63,18:24.633,67
727,18:24.6,07-02-2022 16:18:24.70,18:24.702,69
728,18:24.7,07-02-2022 16:18:24.77,18:24.770,68
729,18:24.8,07-02-2022 16:18:24.84,18:24.838,68
730,18:24.8,07-02-2022 16:18:24.91,18:24.906,68
731,18:24.9,07-02-2022 16:18:24.97,18:24.974,68
732,18:25.0,07-02-2022 16:18:25.04,18:25.043,69
733,18:25.0,07-02-2022 16:18:25.11,18:25.111,68
734,18:25.1,07-02-2022 16:18:25.18,18:25.179,68
735,18:25.2,07-02-2022 16:18:25.25,18:25.247,68
736,18:25.2,07-02-2022 16:18:25.32,18:25.316,69
737,18:25.3,07-02-2022 16:18:25.38,18:25.383,67
738,18:25.4,07-02-2022 16:18:25.45,18:25.452,69
739,18:25.5,07-02-2022 16:18:25.52,18:25.522,70
740,18:25.5,07-02-2022 16:18:25.59,18:25.593,71
741,18:25.6,07-02-2022 16:18:25.66,18:25.661,68
742,18:25.7,07-02-2022 16:18:25.73,18:25.729,68
743,18:25.7,07-02-2022 16:18:25.80,18:25.798,69
744,18:25.8,07-02-2022 16:18:25.87,18:25.867,69
745,18:25.9,07-02-2022 16:18:25.94,18:25.935,68
746,18:25.9,07-02-2022 16:18:26.00,18:26.004,69
747,18:26.0,07-02-2022 16:18:26.07,18:26.072,68
748,18:26.1,07-02-2022 16:18:26.14,18:26.141,69
749,18:26.1,07-02-2022 16:18:26.21,18:26.209,68
750,18:26.2,07-02-2022 16:18:26.28,18:26.278,69
751,18:26.3,07-02-2022 16:18:26.35,18:26.346,68
752,18:26.3,07-02-2022 16:18:26.42,18:26.416,70
753,18:26.4,07-02-2022 16:18:26.48,18:26.485,69
754,18:26.5,07-02-2022 16:18:26.55,18:26.553,68
755,18:26.6,07-02-2022 16:18:26.62,18:26.623,70
756,18:26.6,07-02-2022 16:18:26.69,18:26.691,68
757,18:26.7,07-02-2022 16:18:26.76,18:26.759,68
758,18:26.8,07-02-2022 16:18:26.83,18:26.827,68
759,18:26.8,07-02-2022 16:18:26.90,18:26.895,68
760,18:26.9,07-02-2022 16:18:26.96,18:26.963,68
761,18:27.0,07-02-2022 16:18:27.03,18:27.031,68
762,18:27.0,07-02-2022 16:18:27.10,18:27.100,69
763,18:27.1,07-02-2022 16:18:27.17,18:27.169,69
764,18:27.2,07-02-2022 16:18:27.24,18:27.237,68
765,18:27.2,07-02-2022 16:18:27.31,18:27.305,68
766,18:27.3,07-02-2022 16:18:27.37,18:27.372,67
767,18:27.4,07-02-2022 16:18:27.44,18:27.440,68
768,18:27.4,07-02-2022 16:18:27.51,18:27.508,68
769,18:27.5,07-02-2022 16:18:27.58,18:27.577,69
770,18:27.6,07-02-2022 16:18:27.65,18:27.645,68
771,18:27.6,07-02-2022 16:18:27.71,18:27.713,68
772,18:27.7,07-02-2022 16:18:27.78,18:27.784,71
773,18:27.8,07-02-2022 16:18:27.85,18:27.853,69
774,18:27.9,07-02-2022 16:18:27.92,18:27.921,68
775,18:27.9,07-02-2022 16:18:27.99,18:27.990,69
776,18:28.0,07-02-2022 16:18:28.06,18:28.059,69
777,18:28.1,07-02-2022 16:18:28.13,18:28.128,69
778,18:28.1,07-02-2022 16:18:28.19,18:28.195,67
779,18:28.2,07-02-2022 16:18:28.26,18:28.263,68
780,18:28.3,07-02-2022 16:18:28.33,18:28.332,69
781,18:28.3,07-02-2022 16:18:28.40,18:28.401,69
782,18:28.4,07-02-2022 16:18:28.47,18:28.469,68
783,18:28.5,07-02-2022 16:18:28.54,18:28.540,70
784,18:28.5,07-02-2022 16:18:28.61,18:28.611,71
785,18:28.6,07-02-2022 16:18:28.68,18:28.679,67
786,18:28.7,07-02-2022 16:18:28.75,18:28.747,68
787,18:28.7,07-02-2022 16:18:28.82,18:28.816,69
788,18:28.8,07-02-2022 16:18:28.89,18:28.885,69
789,18:28.9,07-02-2022 16:18:28.95,18:28.954,69
790,18:29.0,07-02-2022 16:18:29.02,18:29.024,70
791,18:29.0,07-02-2022 16:18:29.09,18:29.093,69
792,18:29.1,07-02-2022 16:18:29.16,18:29.164,71
793,18:29.2,07-02-2022 16:18:29.23,18:29.233,69
794,18:29.2,07-02-2022 16:18:29.30,18:29.301,68
795,18:29.3,07-02-2022 16:18:29.38,18:29.376,75
796,18:29.4,07-02-2022 16:18:29.44,18:29.444,68
797,18:29.4,07-02-2022 16:18:29.52,18:29.517,73
798,18:29.5,07-02-2022 16:18:29.59,18:29.586,69
799,18:29.6,07-02-2022 16:18:29.65,18:29.654,68
800,18:29.7,07-02-2022 16:18:29.79,18:29.790,136
801,18:29.8,07-02-2022 16:18:29.86,18:29.859,69
802,18:29.9,07-02-2022 16:18:29.93,18:29.928,69
803,18:29.9,07-02-2022 16:18:30.00,18:29.998,70
804,18:30.0,07-02-2022 16:18:30.07,18:30.067,69
805,18:30.1,07-02-2022 16:18:30.14,18:30.137,70
806,18:30.1,07-02-2022 16:18:30.21,18:30.207,70
807,18:30.2,07-02-2022 16:18:30.28,18:30.275,68
808,18:30.3,07-02-2022 16:18:30.35,18:30.345,70
809,18:30.3,07-02-2022 16:18:30.42,18:30.415,70
810,18:30.4,07-02-2022 16:18:30.48,18:30.484,69
811,18:30.5,07-02-2022 16:18:30.56,18:30.557,73
812,18:30.6,07-02-2022 16:18:30.63,18:30.627,70
813,18:30.6,07-02-2022 16:18:30.70,18:30.695,68
814,18:30.7,07-02-2022 16:18:30.77,18:30.765,70
815,18:30.8,07-02-2022 16:18:30.84,18:30.835,70
816,18:30.8,07-02-2022 16:18:30.90,18:30.904,69
817,18:30.9,07-02-2022 16:18:30.98,18:30.976,72
818,18:31.0,07-02-2022 16:18:31.05,18:31.047,71
819,18:31.0,07-02-2022 16:18:31.12,18:31.115,68
820,18:31.1,07-02-2022 16:18:31.18,18:31.184,69
821,18:31.2,07-02-2022 16:18:31.26,18:31.255,71
822,18:31.3,07-02-2022 16:18:31.32,18:31.323,68
823,18:31.3,07-02-2022 16:18:31.39,18:31.392,69
824,18:31.4,07-02-2022 16:18:31.46,18:31.461,69
825,18:31.5,07-02-2022 16:18:31.53,18:31.531,70
826,18:31.5,07-02-2022 16:18:31.60,18:31.601,70
827,18:31.6,07-02-2022 16:18:31.67,18:31.672,71
828,18:31.7,07-02-2022 16:18:31.74,18:31.743,71
829,18:31.7,07-02-2022 16:18:31.81,18:31.814,71
830,18:31.8,07-02-2022 16:18:31.89,18:31.887,73
831,18:31.9,07-02-2022 16:18:31.96,18:31.958,71
832,18:32.0,07-02-2022 16:18:32.03,18:32.026,68
833,18:32.0,07-02-2022 16:18:32.10,18:32.096,70
834,18:32.1,07-02-2022 16:18:32.17,18:32.166,70
835,18:32.2,07-02-2022 16:18:32.24,18:32.236,70
836,18:32.2,07-02-2022 16:18:32.30,18:32.304,68
837,18:32.3,07-02-2022 16:18:32.37,18:32.373,69
838,18:32.4,07-02-2022 16:18:32.44,18:32.442,68
839,18:32.4,07-02-2022 16:18:32.51,18:32.511,69
840,18:32.5,07-02-2022 16:18:32.58,18:32.580,69
841,18:32.6,07-02-2022 16:18:32.65,18:32.650,70
842,18:32.6,07-02-2022 16:18:32.72,18:32.719,69
843,18:32.7,07-02-2022 16:18:32.79,18:32.788,69
844,18:32.8,07-02-2022 16:18:32.86,18:32.856,68
845,18:32.9,07-02-2022 16:18:32.93,18:32.927,71
846,18:32.9,07-02-2022 16:18:33.00,18:32.996,69
847,18:33.0,07-02-2022 16:18:33.06,18:33.064,68
848,18:33.1,07-02-2022 16:18:33.13,18:33.134,70
849,18:33.1,07-02-2022 16:18:33.20,18:33.204,70
850,18:33.2,07-02-2022 16:18:33.27,18:33.274,70
851,18:33.3,07-02-2022 16:18:33.34,18:33.342,68
852,18:33.3,07-02-2022 16:18:33.41,18:33.412,70
853,18:33.4,07-02-2022 16:18:33.48,18:33.481,69
854,18:33.5,07-02-2022 16:18:33.55,18:33.550,69
855,18:33.5,07-02-2022 16:18:33.62,18:33.619,69
856,18:33.6,07-02-2022 16:18:33.69,18:33.689,70
857,18:33.7,07-02-2022 16:18:33.76,18:33.758,69
858,18:33.8,07-02-2022 16:18:33.83,18:33.826,68
859,18:33.8,07-02-2022 16:18:33.90,18:33.895,69
860,18:33.9,07-02-2022 16:18:33.97,18:33.966,71
861,18:34.0,07-02-2022 16:18:34.04,18:34.037,70
862,18:34.0,07-02-2022 16:18:34.11,18:34.114,77
863,18:34.1,07-02-2022 16:18:34.18,18:34.183,69
864,18:34.2,07-02-2022 16:18:34.25,18:34.254,71
865,18:34.3,07-02-2022 16:18:34.32,18:34.323,69
866,18:34.3,07-02-2022 16:18:34.39,18:34.392,69
867,18:34.4,07-02-2022 16:18:34.46,18:34.461,69
868,18:34.5,07-02-2022 16:18:34.53,18:34.530,69
869,18:34.5,07-02-2022 16:18:34.60,18:34.598,68
870,18:34.6,07-02-2022 16:18:34.67,18:34.667,69
871,18:34.7,07-02-2022 16:18:34.74,18:34.736,69
872,18:34.7,07-02-2022 16:18:34.81,18:34.806,70
873,18:34.8,07-02-2022 16:18:34.88,18:34.878,72
874,18:34.9,07-02-2022 16:18:34.95,18:34.946,68
875,18:34.9,07-02-2022 16:18:35.02,18:35.015,69
876,18:35.0,07-02-2022 16:18:35.08,18:35.084,69
877,18:35.1,07-02-2022 16:18:35.15,18:35.153,69
878,18:35.2,07-02-2022 16:18:35.23,18:35.226,73
879,18:35.2,07-02-2022 16:18:35.30,18:35.295,69
880,18:35.3,07-02-2022 16:18:35.36,18:35.364,69
881,18:35.4,07-02-2022 16:18:35.43,18:35.432,68
882,18:35.4,07-02-2022 16:18:35.50,18:35.501,69
883,18:35.5,07-02-2022 16:18:35.57,18:35.570,69
884,18:35.6,07-02-2022 16:18:35.64,18:35.638,68
885,18:35.6,07-02-2022 16:18:35.71,18:35.706,68
886,18:35.7,07-02-2022 16:18:35.78,18:35.779,73
887,18:35.8,07-02-2022 16:18:35.85,18:35.848,69
888,18:35.8,07-02-2022 16:18:35.92,18:35.919,71
889,18:35.9,07-02-2022 16:18:35.99,18:35.988,69
890,18:36.0,07-02-2022 16:18:36.06,18:36.058,70
891,18:36.1,07-02-2022 16:18:36.13,18:36.131,73
892,18:36.1,07-02-2022 16:18:36.20,18:36.200,69
893,18:36.2,07-02-2022 16:18:36.27,18:36.269,69
894,18:36.3,07-02-2022 16:18:36.34,18:36.339,70
895,18:36.3,07-02-2022 16:18:36.41,18:36.408,69
896,18:36.4,07-02-2022 16:18:36.48,18:36.477,69
897,18:36.5,07-02-2022 16:18:36.55,18:36.547,70
898,18:36.5,07-02-2022 16:18:36.64,18:36.637,90
